area_alph,area,Mean.totalDensity,Median.totalDensity,SD.totalDensity,lower95,upper95,year.numb,year,N.obs.Area,Species,oldArea
A,1,0.112633175,0.108620395,0.030806295,0.066514973,0.188098998,10,2007,2091,Bathymaster.signatus,1
A,1,0.073242083,0.070384894,0.020172955,0.041638138,0.118081192,11,2009,2091,Bathymaster.signatus,1
A,1,0.044827375,0.041920087,0.016757736,0.020767466,0.083415316,12,2011,2091,Bathymaster.signatus,1
A,1,0.058469587,0.054904714,0.022810658,0.026148163,0.110555596,13,2013,2091,Bathymaster.signatus,1
A,1,0.057137624,0.052545587,0.022621205,0.026190155,0.114452633,14,2015,2091,Bathymaster.signatus,1
A,1,0.014645387,0.010180375,0.015162715,0.002224495,0.049890941,1,1984,2091,Mallotus.villosus,1
A,1,0.004811955,0.002175932,0.011781369,0.000253685,0.021793031,2,1987,2091,Mallotus.villosus,1
A,1,0.003055723,0.001642825,0.00501919,0.000298299,0.015624423,3,1990,2091,Mallotus.villosus,1
A,1,0.005138237,0.002814318,0.009157897,0.000440728,0.02491289,4,1993,2091,Mallotus.villosus,1
A,1,0.007782532,0.005879205,0.006680174,0.00195607,0.025506063,5,1996,2091,Mallotus.villosus,1
A,1,0.040470244,0.034389899,0.025565095,0.012161626,0.102579997,6,1999,2091,Mallotus.villosus,1
A,1,0.029561372,0.024253788,0.02198512,0.008628043,0.087249711,7,2001,2091,Mallotus.villosus,1
A,1,0.010399657,0.007859169,0.009508256,0.002666409,0.032432595,8,2003,2091,Mallotus.villosus,1
A,1,0.00536678,0.002443249,0.017637458,0.000404244,0.024104527,9,2005,2091,Mallotus.villosus,1
A,1,0.005824997,0.005087026,0.003402607,0.001960443,0.013780966,10,2007,2091,Mallotus.villosus,1
A,1,0.00604433,0.004101489,0.008353038,0.001109235,0.020540386,11,2009,2091,Mallotus.villosus,1
A,1,0.005103075,0.003516848,0.005771713,0.000893255,0.018739341,12,2011,2091,Mallotus.villosus,1
A,1,0.006455448,0.005141262,0.004572642,0.001813139,0.018053635,13,2013,2091,Mallotus.villosus,1
A,1,0.005001486,0.002856627,0.009528883,0.000430639,0.018486731,14,2015,2091,Mallotus.villosus,1
A,1,0.002995449,0.002421668,0.002074634,0.000837142,0.008838873,1,1984,2091,Hyas.lyratus,1
A,1,0.000176934,7.28E-05,0.000511757,7.75E-06,0.001007606,2,1987,2091,Hyas.lyratus,1
A,1,0.002034267,0.001683819,0.001498572,0.000466348,0.006286328,3,1990,2091,Hyas.lyratus,1
A,1,0.003292606,0.002873814,0.00180772,0.001074229,0.008093816,4,1993,2091,Hyas.lyratus,1
A,1,0.014764502,0.013910651,0.004833718,0.008178112,0.026042056,5,1996,2091,Hyas.lyratus,1
A,1,0.012840146,0.012428696,0.003339776,0.007460744,0.020546513,6,1999,2091,Hyas.lyratus,1
A,1,0.012457912,0.01152037,0.005366538,0.004946066,0.025394711,7,2001,2091,Hyas.lyratus,1
A,1,0.00880361,0.008178356,0.003908849,0.003411367,0.018678455,8,2003,2091,Hyas.lyratus,1
A,1,0.008536091,0.007798557,0.004074245,0.003014591,0.019017843,9,2005,2091,Hyas.lyratus,1
A,1,0.014209084,0.013297625,0.005371461,0.006185577,0.027246721,10,2007,2091,Hyas.lyratus,1
A,1,0.008709957,0.008106011,0.003521995,0.003731349,0.017084118,11,2009,2091,Hyas.lyratus,1
A,1,0.004921521,0.004555733,0.002124309,0.001998291,0.009821949,12,2011,2091,Hyas.lyratus,1
A,1,0.009706421,0.009152752,0.0037565,0.004703282,0.018721823,13,2013,2091,Hyas.lyratus,1
A,1,0.006909469,0.006519855,0.002370417,0.0035273,0.012705754,14,2015,2091,Hyas.lyratus,1
A,1,0.000712334,0.00056549,0.000593109,0.000175288,0.002099262,1,1984,2091,Malacocottus.zonurus,1
A,1,0.000595993,0.000464635,0.00047964,0.000156159,0.001858714,2,1987,2091,Malacocottus.zonurus,1
A,1,0.000448296,0.000322324,0.000409124,9.36E-05,0.001585835,3,1990,2091,Malacocottus.zonurus,1
A,1,0.00045265,0.000342409,0.000422637,0.000105386,0.001429718,4,1993,2091,Malacocottus.zonurus,1
A,1,0.000369287,0.000281077,0.000325221,7.69E-05,0.001197183,5,1996,2091,Malacocottus.zonurus,1
A,1,0.000371416,0.000281825,0.000326887,8.52E-05,0.001353236,6,1999,2091,Malacocottus.zonurus,1
A,1,0.000425184,0.000321353,0.000370576,0.000112077,0.001504946,7,2001,2091,Malacocottus.zonurus,1
A,1,0.000458032,0.000357401,0.000368426,0.000128991,0.001360675,8,2003,2091,Malacocottus.zonurus,1
A,1,0.000428369,0.000317106,0.000401359,0.000105175,0.001433993,9,2005,2091,Malacocottus.zonurus,1
A,1,0.000390098,0.00028486,0.000423662,9.49E-05,0.001254356,10,2007,2091,Malacocottus.zonurus,1
A,1,0.000393726,0.000287217,0.000462477,9.60E-05,0.001241629,11,2009,2091,Malacocottus.zonurus,1
A,1,0.000336804,0.000246005,0.000333709,7.43E-05,0.001097529,12,2011,2091,Malacocottus.zonurus,1
A,1,0.000341898,0.000255826,0.00031911,7.33E-05,0.00112563,13,2013,2091,Malacocottus.zonurus,1
A,1,0.000314273,0.000224133,0.000319395,5.72E-05,0.00109739,14,2015,2091,Malacocottus.zonurus,1
A,1,0.001443702,0.00124583,0.000845952,0.000466782,0.003705556,1,1984,2091,Dasycottus.setiger,1
A,1,0.000877796,0.000736519,0.000529878,0.000271921,0.002164744,2,1987,2091,Dasycottus.setiger,1
A,1,0.000389044,0.000328349,0.000252885,9.96E-05,0.001047733,3,1990,2091,Dasycottus.setiger,1
A,1,0.002809294,0.002505358,0.001323248,0.001095223,0.006095076,4,1993,2091,Dasycottus.setiger,1
A,1,0.002145003,0.001889015,0.001063958,0.000837548,0.004752055,5,1996,2091,Dasycottus.setiger,1
A,1,0.002892588,0.002583472,0.001358344,0.001110734,0.006539345,6,1999,2091,Dasycottus.setiger,1
A,1,0.008044789,0.007336012,0.003322802,0.003315489,0.015897793,7,2001,2091,Dasycottus.setiger,1
A,1,0.004353856,0.003917059,0.001958628,0.001823018,0.009329827,8,2003,2091,Dasycottus.setiger,1
A,1,0.005977607,0.005312801,0.002847304,0.002452417,0.013123058,9,2005,2091,Dasycottus.setiger,1
A,1,0.006259169,0.005512027,0.003113112,0.002461404,0.014470296,10,2007,2091,Dasycottus.setiger,1
A,1,0.003907927,0.003345814,0.002272007,0.001294305,0.009548705,11,2009,2091,Dasycottus.setiger,1
A,1,0.00148028,0.00119959,0.001040118,0.000348802,0.004079316,12,2011,2091,Dasycottus.setiger,1
A,1,0.002438453,0.002087813,0.001498494,0.000644183,0.006555324,13,2013,2091,Dasycottus.setiger,1
A,1,0.006021167,0.005271609,0.003280649,0.002173025,0.014375049,14,2015,2091,Dasycottus.setiger,1
A,1,0.53605935,0.513724475,0.132451905,0.334503829,0.859337855,1,1984,2091,Hemitripterus.bolini,1
A,1,0.338189395,0.328683419,0.076540007,0.218848818,0.513649707,2,1987,2091,Hemitripterus.bolini,1
A,1,0.243926687,0.234128671,0.064114155,0.143533502,0.393662333,3,1990,2091,Hemitripterus.bolini,1
A,1,0.149799589,0.143671108,0.046363517,0.077860508,0.259300811,4,1993,2091,Hemitripterus.bolini,1
A,1,0.088166192,0.084228322,0.03102087,0.04117936,0.156652129,5,1996,2091,Hemitripterus.bolini,1
A,1,0.077699386,0.072012387,0.028696531,0.035989837,0.147453058,6,1999,2091,Hemitripterus.bolini,1
A,1,0.083610555,0.076979977,0.034150002,0.03535711,0.16541667,7,2001,2091,Hemitripterus.bolini,1
A,1,0.124971723,0.115963102,0.04456034,0.061885381,0.242444768,8,2003,2091,Hemitripterus.bolini,1
A,1,0.126552283,0.11766965,0.047377169,0.061412488,0.243767827,9,2005,2091,Hemitripterus.bolini,1
A,1,0.079868361,0.073778002,0.029933165,0.037162753,0.14691725,10,2007,2091,Hemitripterus.bolini,1
A,1,0.111245255,0.103154699,0.041232283,0.051224258,0.205887869,11,2009,2091,Hemitripterus.bolini,1
A,1,0.093112208,0.087669005,0.037683848,0.041510199,0.1878441,12,2011,2091,Hemitripterus.bolini,1
A,1,0.157440287,0.147080899,0.062998599,0.069586819,0.311464301,13,2013,2091,Hemitripterus.bolini,1
A,1,0.116814071,0.104667657,0.050169226,0.051648975,0.249435484,14,2015,2091,Hemitripterus.bolini,1
A,1,0.000326963,0.000231115,0.000345648,5.09E-05,0.001160447,1,1984,2091,Lycodes.brevipes,1
A,1,0.000600075,0.000472379,0.000482343,0.000141963,0.001859083,2,1987,2091,Lycodes.brevipes,1
A,1,0.000492006,0.000409184,0.000334886,0.000122758,0.001390295,3,1990,2091,Lycodes.brevipes,1
A,1,0.001335161,0.001141829,0.000775874,0.00044473,0.003286922,4,1993,2091,Lycodes.brevipes,1
A,1,0.003120591,0.002917191,0.001177681,0.001486951,0.005992999,5,1996,2091,Lycodes.brevipes,1
A,1,0.002666455,0.00244275,0.001183999,0.00108817,0.00587969,6,1999,2091,Lycodes.brevipes,1
A,1,0.002035838,0.001778444,0.001105864,0.000764773,0.004931725,7,2001,2091,Lycodes.brevipes,1
A,1,0.001809527,0.001539668,0.001040424,0.000609333,0.004742888,8,2003,2091,Lycodes.brevipes,1
A,1,0.002262844,0.001967039,0.001329411,0.00071148,0.005633395,9,2005,2091,Lycodes.brevipes,1
A,1,0.003108748,0.00266935,0.001727388,0.001002844,0.007649904,10,2007,2091,Lycodes.brevipes,1
A,1,0.001277762,0.001047619,0.00089639,0.000278142,0.003695475,11,2009,2091,Lycodes.brevipes,1
A,1,0.001052375,0.000842556,0.000783266,0.000260635,0.003152293,12,2011,2091,Lycodes.brevipes,1
A,1,0.001695696,0.001340566,0.001315289,0.000411699,0.005282551,13,2013,2091,Lycodes.brevipes,1
A,1,0.002705853,0.002161906,0.002090086,0.000598148,0.008637016,14,2015,2091,Lycodes.brevipes,1
A,1,0.001785022,0.001457407,0.001263259,0.000392635,0.004984956,1,1984,2091,Sebastes.babcocki,1
A,1,0.003579338,0.003089521,0.00204153,0.001099964,0.008283501,2,1987,2091,Sebastes.babcocki,1
A,1,0.002601024,0.002208025,0.001637305,0.000716045,0.006571194,3,1990,2091,Sebastes.babcocki,1
A,1,0.002682257,0.002200477,0.001812801,0.00067727,0.007431053,4,1993,2091,Sebastes.babcocki,1
A,1,0.002217974,0.001821373,0.001491788,0.000522009,0.006003145,5,1996,2091,Sebastes.babcocki,1
A,1,0.002538765,0.00209531,0.001758019,0.000591878,0.006978317,6,1999,2091,Sebastes.babcocki,1
A,1,0.003894658,0.003206312,0.002791133,0.000964982,0.010391172,7,2001,2091,Sebastes.babcocki,1
A,1,0.006450175,0.005616083,0.003660821,0.002162744,0.016381161,8,2003,2091,Sebastes.babcocki,1
A,1,0.008618736,0.007230769,0.005493304,0.002615306,0.022391313,9,2005,2091,Sebastes.babcocki,1
A,1,0.01064485,0.008425481,0.007230382,0.002845128,0.030052171,10,2007,2091,Sebastes.babcocki,1
A,1,0.01087072,0.009347966,0.006131682,0.003825719,0.026309028,11,2009,2091,Sebastes.babcocki,1
A,1,0.008715779,0.007394046,0.005335911,0.002689441,0.021843103,12,2011,2091,Sebastes.babcocki,1
A,1,0.011526366,0.00998479,0.006801315,0.003798882,0.027722999,13,2013,2091,Sebastes.babcocki,1
A,1,0.010881733,0.00899982,0.007884826,0.003227579,0.028105717,14,2015,2091,Sebastes.babcocki,1
A,1,0.00107182,0.00081738,0.00103013,0.000222828,0.003278218,1,1984,2091,Lycodes.palearis,1
A,1,0.001714565,0.001470247,0.001066148,0.000440562,0.004431423,2,1987,2091,Lycodes.palearis,1
A,1,0.005205621,0.00474183,0.002389712,0.001960291,0.010965411,3,1990,2091,Lycodes.palearis,1
A,1,0.006925675,0.006371838,0.002759524,0.002989904,0.013726788,4,1993,2091,Lycodes.palearis,1
A,1,0.006634668,0.006191585,0.002605302,0.002818741,0.01297135,5,1996,2091,Lycodes.palearis,1
A,1,0.007370834,0.006744149,0.003082437,0.003168131,0.015270365,6,1999,2091,Lycodes.palearis,1
A,1,0.008325562,0.007364642,0.00390958,0.003174963,0.018090035,7,2001,2091,Lycodes.palearis,1
A,1,0.011586599,0.010480764,0.005073998,0.004777463,0.024546689,8,2003,2091,Lycodes.palearis,1
A,1,0.005149229,0.004688267,0.00257919,0.002007004,0.012048887,9,2005,2091,Lycodes.palearis,1
A,1,0.003021291,0.00267406,0.001663653,0.000987626,0.00751684,10,2007,2091,Lycodes.palearis,1
A,1,0.002438582,0.001966127,0.001864122,0.00064171,0.006387855,11,2009,2091,Lycodes.palearis,1
A,1,0.00370424,0.003055872,0.002610742,0.000884349,0.01071721,12,2011,2091,Lycodes.palearis,1
A,1,0.005164446,0.004211928,0.0037902,0.001259307,0.015384055,13,2013,2091,Lycodes.palearis,1
A,1,0.012737777,0.010262009,0.009125862,0.003275245,0.039675941,14,2015,2091,Lycodes.palearis,1
A,1,0.022221604,0.015921343,0.024148968,0.003293962,0.075443093,1,1984,2091,Ophiodon.elongatus,1
A,1,0.018577614,0.014245328,0.015703497,0.003357606,0.061719354,2,1987,2091,Ophiodon.elongatus,1
A,1,0.0234009,0.017511541,0.022315789,0.004151187,0.079823417,3,1990,2091,Ophiodon.elongatus,1
A,1,0.036957606,0.030205399,0.027544138,0.00829274,0.103954717,4,1993,2091,Ophiodon.elongatus,1
A,1,0.036839683,0.028923285,0.027328222,0.008097569,0.10834804,5,1996,2091,Ophiodon.elongatus,1
A,1,0.049402777,0.041925355,0.031324779,0.012333069,0.136125517,6,1999,2091,Ophiodon.elongatus,1
A,1,0.078698616,0.06783599,0.047112335,0.023245808,0.193324302,7,2001,2091,Ophiodon.elongatus,1
A,1,0.07801504,0.068247945,0.044493314,0.0231345,0.184165898,8,2003,2091,Ophiodon.elongatus,1
A,1,0.091848564,0.078603774,0.057802836,0.026543872,0.223252445,9,2005,2091,Ophiodon.elongatus,1
A,1,0.105692978,0.095900797,0.047215079,0.044999462,0.21931326,10,2007,2091,Ophiodon.elongatus,1
A,1,0.127434061,0.117826513,0.052312811,0.055974645,0.256279639,11,2009,2091,Ophiodon.elongatus,1
A,1,0.12088476,0.108539387,0.060831128,0.044291054,0.279143988,12,2011,2091,Ophiodon.elongatus,1
A,1,0.084373813,0.070466933,0.056978295,0.020061812,0.22599963,13,2013,2091,Ophiodon.elongatus,1
A,1,0.085590676,0.06804413,0.062901953,0.02088678,0.258963316,14,2015,2091,Ophiodon.elongatus,1
A,1,0.880188176,0.845785494,0.237193245,0.501706043,1.412788295,1,1984,2091,Raja.binoculata,1
A,1,0.992213688,0.953419741,0.268730299,0.568416199,1.599039165,2,1987,2091,Raja.binoculata,1
A,1,0.709468575,0.673840186,0.244970775,0.345364929,1.276454837,3,1990,2091,Raja.binoculata,1
A,1,0.944699389,0.904301809,0.271336107,0.527284927,1.592042035,4,1993,2091,Raja.binoculata,1
A,1,1.140547447,1.09265327,0.353287033,0.615079026,1.978776319,5,1996,2091,Raja.binoculata,1
A,1,1.275792095,1.218684335,0.397542645,0.665689439,2.242692247,6,1999,2091,Raja.binoculata,1
A,1,1.011028884,0.938992849,0.363205674,0.500868829,1.828861889,7,2001,2091,Raja.binoculata,1
A,1,1.106767185,1.042474407,0.399200304,0.523595116,2.034989138,8,2003,2091,Raja.binoculata,1
A,1,0.891407292,0.826383647,0.367108319,0.384215504,1.758541388,9,2005,2091,Raja.binoculata,1
A,1,1.076451107,1.009046216,0.391167826,0.517001677,2.039482608,10,2007,2091,Raja.binoculata,1
A,1,0.854427081,0.807359231,0.29842018,0.427539929,1.538964739,11,2009,2091,Raja.binoculata,1
A,1,0.995598764,0.938936961,0.353035113,0.473445198,1.840229685,12,2011,2091,Raja.binoculata,1
A,1,0.685075562,0.642748778,0.258245056,0.32062034,1.29948587,13,2013,2091,Raja.binoculata,1
A,1,1.243595818,1.178615294,0.434351143,0.639723727,2.23939523,14,2015,2091,Raja.binoculata,1
A,1,0.338339153,0.281412529,0.220650919,0.100600515,0.889518882,1,1984,2091,Isopsetta.isolepis,1
A,1,0.295126259,0.229674301,0.238016043,0.073340895,0.942397646,2,1987,2091,Isopsetta.isolepis,1
A,1,0.326200305,0.232976406,0.33676872,0.065269613,1.26914311,3,1990,2091,Isopsetta.isolepis,1
A,1,0.371446871,0.306610027,0.246232025,0.117767715,0.957440764,4,1993,2091,Isopsetta.isolepis,1
A,1,0.253068354,0.216147791,0.152972282,0.070968865,0.626733328,5,1996,2091,Isopsetta.isolepis,1
A,1,0.168198806,0.116277274,0.193520661,0.029919463,0.633214366,6,1999,2091,Isopsetta.isolepis,1
A,1,0.11655005,0.079132778,0.135001318,0.021147837,0.409389942,7,2001,2091,Isopsetta.isolepis,1
A,1,0.206159859,0.146964241,0.241450822,0.039599331,0.704463038,8,2003,2091,Isopsetta.isolepis,1
A,1,0.23966395,0.172392073,0.224604632,0.050286869,0.832840017,9,2005,2091,Isopsetta.isolepis,1
A,1,0.485769884,0.342949874,0.50525818,0.093745715,1.742784514,10,2007,2091,Isopsetta.isolepis,1
A,1,0.267269494,0.210977212,0.189720461,0.068371066,0.75706677,11,2009,2091,Isopsetta.isolepis,1
A,1,0.437235783,0.394485397,0.206360127,0.166884065,0.951317871,12,2011,2091,Isopsetta.isolepis,1
A,1,0.306995881,0.24046862,0.228303055,0.074299727,0.890063925,13,2013,2091,Isopsetta.isolepis,1
A,1,0.361453123,0.304899238,0.216539926,0.104979551,0.969811787,14,2015,2091,Isopsetta.isolepis,1
A,1,0.123512584,0.027447877,0.663654023,0.001479436,0.685820861,1,1984,2091,Pleurogrammus.monopterygius,1
A,1,0.195137418,0.068989548,0.566149948,0.006485397,1.094811064,2,1987,2091,Pleurogrammus.monopterygius,1
A,1,0.122609768,0.032467814,0.454685384,0.002236117,0.84928641,3,1990,2091,Pleurogrammus.monopterygius,1
A,1,0.474173307,0.203961479,1.093758294,0.019599002,2.371902735,4,1993,2091,Pleurogrammus.monopterygius,1
A,1,0.453126289,0.392960204,0.313058059,0.171764503,1.023821178,5,1996,2091,Pleurogrammus.monopterygius,1
A,1,0.340504991,0.191294356,0.562947761,0.028190195,1.456614042,6,1999,2091,Pleurogrammus.monopterygius,1
A,1,0.22376332,0.088526053,0.473960773,0.009100838,1.222955614,7,2001,2091,Pleurogrammus.monopterygius,1
A,1,0.433874989,0.183846366,1.454290746,0.045300784,2.301592848,8,2003,2091,Pleurogrammus.monopterygius,1
A,1,0.58158006,0.527553496,0.257779891,0.258567933,1.247483912,9,2005,2091,Pleurogrammus.monopterygius,1
A,1,0.741265479,0.607554545,0.544854511,0.230310978,2.172501698,10,2007,2091,Pleurogrammus.monopterygius,1
A,1,0.461061199,0.236295853,1.237665691,0.060458385,2.140606276,11,2009,2091,Pleurogrammus.monopterygius,1
A,1,6.879512841,5.871234845,3.78913837,2.566159995,16.57320951,12,2011,2091,Pleurogrammus.monopterygius,1
A,1,7.842153335,7.031453674,4.551933734,2.840647538,18.10434775,13,2013,2091,Pleurogrammus.monopterygius,1
A,1,0.806309065,0.662805636,0.65817447,0.245515355,2.245617548,14,2015,2091,Pleurogrammus.monopterygius,1
A,1,0.00473688,0.004007928,0.003171897,0.001096712,0.012689696,1,1984,2091,Bathyraja.interrupta,1
A,1,0.010991268,0.009952688,0.004695766,0.004677718,0.022844319,2,1987,2091,Bathyraja.interrupta,1
A,1,0.034756364,0.031227163,0.014668258,0.014861917,0.068841915,3,1990,2091,Bathyraja.interrupta,1
A,1,0.005917805,0.005095234,0.003678627,0.001675806,0.014947944,4,1993,2091,Bathyraja.interrupta,1
A,1,0.03996949,0.037150566,0.015010695,0.018733493,0.074690294,5,1996,2091,Bathyraja.interrupta,1
A,1,0.067293423,0.062408025,0.024930372,0.032645635,0.127483956,6,1999,2091,Bathyraja.interrupta,1
A,1,0.085881307,0.080840388,0.032114902,0.039322952,0.165671482,7,2001,2091,Bathyraja.interrupta,1
A,1,0.08769257,0.082125936,0.032610042,0.041970246,0.167685633,8,2003,2091,Bathyraja.interrupta,1
A,1,0.078455952,0.074306521,0.026811257,0.037749129,0.140688844,9,2005,2091,Bathyraja.interrupta,1
A,1,0.093936813,0.088602201,0.034169006,0.04245119,0.182710827,10,2007,2091,Bathyraja.interrupta,1
A,1,0.123216153,0.117598509,0.036124661,0.067997739,0.209167414,11,2009,2091,Bathyraja.interrupta,1
A,1,0.097311744,0.093335603,0.03050381,0.049840065,0.1683058,12,2011,2091,Bathyraja.interrupta,1
A,1,0.078870963,0.074539403,0.028320734,0.038976384,0.14493269,13,2013,2091,Bathyraja.interrupta,1
A,1,0.094441587,0.090698684,0.030952838,0.046284981,0.163537309,14,2015,2091,Bathyraja.interrupta,1
A,1,0.132506934,0.115702868,0.07056443,0.046583129,0.311207029,1,1984,2091,Myoxocephalus.polyacanthocephalus,1
A,1,0.05347189,0.047750953,0.027171184,0.01831148,0.124760013,2,1987,2091,Myoxocephalus.polyacanthocephalus,1
A,1,0.022550134,0.019053573,0.01387596,0.005657291,0.058075387,3,1990,2091,Myoxocephalus.polyacanthocephalus,1
A,1,0.024457801,0.02057728,0.015562671,0.007100678,0.065919616,4,1993,2091,Myoxocephalus.polyacanthocephalus,1
A,1,0.01848789,0.015763066,0.012189091,0.004822505,0.046970305,5,1996,2091,Myoxocephalus.polyacanthocephalus,1
A,1,0.017455802,0.014197436,0.013623267,0.003839115,0.050298176,6,1999,2091,Myoxocephalus.polyacanthocephalus,1
A,1,0.01593468,0.012425157,0.011717333,0.003784834,0.047660973,7,2001,2091,Myoxocephalus.polyacanthocephalus,1
A,1,0.026931272,0.022351507,0.018617464,0.006838735,0.079394651,8,2003,2091,Myoxocephalus.polyacanthocephalus,1
A,1,0.020974023,0.017104991,0.013391762,0.005433032,0.058289851,9,2005,2091,Myoxocephalus.polyacanthocephalus,1
A,1,0.028600129,0.023900643,0.017345708,0.008885331,0.073638142,10,2007,2091,Myoxocephalus.polyacanthocephalus,1
A,1,0.052889474,0.045925217,0.02930683,0.01714898,0.128447933,11,2009,2091,Myoxocephalus.polyacanthocephalus,1
A,1,0.071370569,0.064860105,0.038050684,0.024021901,0.175021499,12,2011,2091,Myoxocephalus.polyacanthocephalus,1
A,1,0.059636693,0.05224211,0.033730577,0.019024087,0.142743494,13,2013,2091,Myoxocephalus.polyacanthocephalus,1
A,1,0.075170126,0.064489248,0.043843644,0.021638544,0.182976602,14,2015,2091,Myoxocephalus.polyacanthocephalus,1
A,1,0.000339069,0.000227512,0.000393978,4.83E-05,0.001362614,1,1984,2091,Sebastes.borealis,1
A,1,0.001425099,0.000967196,0.001542873,0.000222599,0.005307285,2,1987,2091,Sebastes.borealis,1
A,1,0.00055236,0.000366033,0.000583355,8.23E-05,0.002008943,3,1990,2091,Sebastes.borealis,1
A,1,0.000757479,0.000503486,0.000981884,0.000103725,0.002747387,4,1993,2091,Sebastes.borealis,1
A,1,0.000933047,0.000653616,0.001042449,0.000157273,0.003101227,5,1996,2091,Sebastes.borealis,1
A,1,0.000856174,0.000595891,0.000949288,0.000159809,0.003127646,6,1999,2091,Sebastes.borealis,1
A,1,0.000901711,0.000590585,0.001938681,0.000144887,0.003115889,7,2001,2091,Sebastes.borealis,1
A,1,0.001707971,0.001250623,0.001665029,0.000301825,0.006017581,8,2003,2091,Sebastes.borealis,1
A,1,0.001639961,0.001142889,0.001875514,0.000285152,0.00561527,9,2005,2091,Sebastes.borealis,1
A,1,0.000786027,0.000523772,0.001037608,0.000113836,0.002996698,10,2007,2091,Sebastes.borealis,1
A,1,0.000969587,0.000666488,0.001131677,0.000155847,0.003348048,11,2009,2091,Sebastes.borealis,1
